Date,.SPX,SMA_200,bear_market,year_month,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,,,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ
30/08/19,2926.46,2805.5445,FALSE,2019-08,165.98,112.49,58.927124,49.324497,108.04,156.09,141.25,129.21,154.17,94.64108749,24.28267018,127.32,63.34,10.45,161.54,54.97,98.63,64.51,49.37,21.69,36.4,397.62,247.5567648,131.14,78.05,85.32,31.85,119,321.26,33.69958695,54.58669396,297.64,34.71,46.52,90.71,84.56,92.37,212.56,77.15,149.84,226.84,42.14768243,110.47,308.59,146.96,156.28,196.38,227.91,25.58412792,280.849553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,474.07 "," 25,407.79 "," 59,150.55 "," 10,082.56 "," 53,395.49 "," 33,755.60 "," 39,893.85 "," 8,183.30 "," 53,742.19 "," 20,573.06 "," 41,930.05 "," 11,645.55 "," 31,893.85 "," 11,318.24 "," 13,558.02 "," 5,102.32 "," 53,107.46 "," 37,781.31 ", 224.59 ," 18,995.33 "," 51,335.00 "," 45,680.92 "," 35,327.31 "," 26,835.29 "," 21,777.23 "," 6,988.10 "," 32,826.65 "," 35,837.72 "," 17,728.98 "," 11,983.50 "," 33,050.18 "," 16,344.12 "," 21,788.56 "," 16,150.57 "," 11,754.48 "," 3,065.74 "," 15,875.50 "," 32,496.76 "," 47,656.93 "," 29,576.43 "," 13,253.35 "," 43,485.91 "," 44,788.28 "," 18,691.71 "," 46,633.82 "," 24,751.03 "," 33,580.77 "," 51,623.99 "," 16,608.28 "," 7,474.11 ", FALSE ," 1,371,186.44 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
30/09/19,2976.74,2834.52155,FALSE,2019-09,159,116.67,60.3815355,54.01515995,110.65,158.94,151.24,136.14,164.93,86.75754666,25.56556305,124.23,65.98,10,158.14,55.74,102.4,69.49,50.49,23.2,39.6,327.5,246.6208224,131.4,78.77,83.67,32.39,126.31,326.65,34.05980757,56.656695,297.64,35.63,47.71,89.57,84.56,93.11,215.33,80.05,154.04,244.59,45.00853031,118.69,321.99,148.69,161.44,201.7,232.02,26.56746617,274.5133828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,360.75 "," 26,351.92 "," 60,610.48 "," 11,041.39 "," 54,685.41 "," 34,371.93 "," 42,715.37 "," 8,622.20 "," 57,493.02 "," 18,859.34 "," 44,145.29 "," 11,362.92 "," 33,223.18 "," 10,830.85 "," 13,272.66 "," 5,173.80 "," 55,137.42 "," 40,697.92 ", 229.69 ," 20,317.73 "," 55,847.97 "," 37,625.12 "," 35,193.75 "," 26,888.49 "," 21,978.12 "," 6,852.96 "," 33,383.21 "," 38,039.18 "," 18,026.43 "," 12,111.59 "," 34,303.49 "," 16,344.12 "," 22,366.08 "," 16,563.71 "," 11,606.76 "," 3,065.74 "," 16,002.68 "," 32,920.24 "," 49,448.32 "," 30,405.46 "," 14,290.41 "," 46,437.59 "," 48,120.94 "," 19,503.37 "," 47,182.79 "," 25,568.25 "," 34,490.48 "," 52,554.95 "," 17,246.63 "," 7,305.49 ", FALSE ," 1,406,177.59 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
31/10/19,3037.56,2885.781,FALSE,2019-10,169.18,113.21,59.6121049,57.6419612,117.56,160.34,142.87,136.01,145.32,82.75305529,26.95920927,123.27,65.03,6.17,144.7,57.65,116.82,67.24,48.31,21.4,40.12,368.59,249.58464,141.7,82.66,83.61,32.8,137.8,327.13,36.37280313,60.69336368,297.64,37.62,49.68,91.22,84.56,96.96,217.66,77.7,158.75,271.62,48.89799765,97.31,329.6,131.06,152.42,207.4,234.58,29.03414517,283.0886507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,984.48 "," 25,570.42 "," 59,838.13 "," 11,782.76 "," 58,100.46 "," 34,674.69 "," 40,351.39 "," 8,613.97 "," 50,657.16 "," 17,988.84 "," 46,551.76 "," 11,275.11 "," 32,744.83 "," 6,682.63 "," 12,144.64 "," 5,351.08 "," 62,901.89 "," 39,380.17 ", 219.77 ," 18,741.36 "," 56,581.33 "," 42,345.79 "," 35,616.70 "," 28,996.19 "," 23,063.50 "," 6,848.04 "," 33,805.78 "," 41,499.48 "," 18,052.92 "," 12,934.09 "," 36,747.54 "," 16,344.12 "," 23,615.26 "," 17,247.64 "," 11,820.57 "," 3,065.74 "," 16,664.37 "," 33,276.46 "," 47,996.68 "," 31,335.15 "," 15,869.67 "," 50,450.55 "," 39,452.77 "," 19,964.32 "," 41,588.38 "," 24,139.70 "," 35,465.18 "," 53,134.82 "," 18,847.91 "," 7,533.70 ", FALSE ," 1,414,859.88 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
29/11/19,3140.98,2927.16,FALSE,2019-11,181.1,107.05,61.1040496,57.69031855,115.62,157.36,141.87,132.07,185.7,74.62828004,27.23609262,121.03,66.38,7.46,147.48,61.13,114.72,65.04,51.32,22.42,39.73,403.82,252.02199,147.02,78.55,85.45,32.12,144.73,312.18,36.51499548,63.86336527,297.64,34.88,48.4,93.27,84.56,105,214.41,74.33,162.52,294.3,52.31172849,101.7,341.99,136.72,151.48,206.45,220.51,29.48548076,285.6612311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 28,885.73 "," 24,179.08 "," 61,335.73 "," 11,792.64 "," 57,141.68 "," 34,030.24 "," 40,068.96 "," 8,364.43 "," 64,733.25 "," 16,222.68 "," 47,029.87 "," 11,070.22 "," 33,424.60 "," 8,079.81 "," 12,377.97 "," 5,674.10 "," 61,771.14 "," 38,091.71 ", 233.46 ," 19,634.64 "," 56,031.31 "," 46,393.21 "," 35,964.52 "," 30,084.82 "," 21,916.74 "," 6,998.75 "," 33,104.93 "," 43,586.50 "," 17,227.89 "," 12,984.65 "," 38,666.85 "," 16,344.12 "," 21,895.28 "," 16,803.26 "," 12,086.21 "," 3,065.74 "," 18,046.19 "," 32,779.59 "," 45,914.97 "," 32,079.30 "," 17,194.77 "," 53,972.67 "," 41,232.62 "," 20,714.80 "," 43,384.43 "," 23,990.82 "," 35,302.73 "," 49,947.81 "," 19,140.90 "," 7,602.17 ", FALSE ," 1,438,600.51 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
31/12/19,3230.78,2967.85005,FALSE,2019-12,182.56,105.15,64.8949028,53.95713113,116.78,155.98,143.99,128.73,171.2,89.60411281,27.87292434,122.85,67.92,10.87,149.34,61.06,111.41,63.09,52.21,25.63,39.75,379.11,265.1544318,147.82,78.42,86.86,31.87,147.68,300.86,37.14064182,63.26003163,297.64,34.47,47.64,95.23,84.56,110.91,209.7,76.8,161.58,293.78,52.30853975,105.61,346.54,136.95,155.66,212.38,218.38,29.21747942,280.0491946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 29,118.61 "," 23,749.93 "," 65,140.96 "," 11,029.53 "," 57,714.97 "," 33,731.81 "," 40,667.72 "," 8,152.90 "," 59,678.69 "," 19,478.12 "," 48,129.52 "," 11,236.69 "," 34,200.04 "," 11,773.13 "," 12,534.08 "," 5,667.60 "," 59,988.87 "," 36,949.66 ", 237.51 ," 22,445.84 "," 56,059.52 "," 43,554.38 "," 37,838.57 "," 30,248.53 "," 21,880.47 "," 7,114.23 "," 32,847.27 "," 44,474.91 "," 16,603.19 "," 13,207.13 "," 38,301.56 "," 16,344.12 "," 21,637.91 "," 16,539.40 "," 12,340.20 "," 3,065.74 "," 19,061.94 "," 32,059.51 "," 47,440.73 "," 31,893.75 "," 17,164.39 "," 53,969.38 "," 42,817.87 "," 20,990.40 "," 43,457.42 "," 24,652.84 "," 36,316.75 "," 49,465.35 "," 18,966.92 "," 7,452.81 ", FALSE ," 1,449,393.36 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
31/01/20,3225.52,3011.8867,FALSE,2020-01,195.45,104.95,64.0034893,64.17987492,107.93,153.41,141.63,125.02,194.04,71.79136327,26.7192437,136.2,67.21,15.21,162.47,59.04,91.37,62.04,53.52,21.66,36.89,354.18,268.2839892,143.23,79.19,87.14,31.61,131.35,309.76,35.30162076,65.41003271,297.64,35.99,42.69,102.57,84.56,107.8,216.69,82.05,163.2,281.75,49.0748007,101.87,365.06,131.62,151.99,219.3,228.1,27.0734687,291.1017622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 31,174.58 "," 23,704.76 "," 64,246.16 "," 13,119.19 "," 53,341.13 "," 33,176.03 "," 40,001.17 "," 7,917.93 "," 67,640.49 "," 15,605.99 "," 46,137.40 "," 12,457.77 "," 33,842.53 "," 16,473.72 "," 13,636.08 "," 5,480.10 "," 49,198.30 "," 36,334.71 ", 243.47 ," 18,969.05 "," 52,026.05 "," 40,690.28 "," 38,285.17 "," 29,309.27 "," 22,095.31 "," 7,137.17 "," 32,579.29 "," 39,557.01 "," 17,094.34 "," 12,553.18 "," 39,603.30 "," 16,344.12 "," 22,592.06 "," 14,820.89 "," 13,291.34 "," 3,065.74 "," 18,527.43 "," 33,128.16 "," 50,683.75 "," 32,213.52 "," 16,461.52 "," 50,632.97 "," 41,301.55 "," 22,112.18 "," 41,766.08 "," 24,071.60 "," 37,500.06 "," 51,667.03 "," 17,575.11 "," 7,746.95 ", FALSE ," 1,429,133.03 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
28/02/20,2954.22,3047.17895,TRUE,2020-02,183.97,93.24,56.7408151,58.35764998,96.44,150.3,120.26,116.34,189.97,59.82613606,23.97809849,123.66,69.98,15.5,155.11,59.8,74.86,57.44,47.12,16.09,33.21,324.33,231.8602308,133.24,90.16,77.03,30.41,124.24,283.36,31.68045558,64.6000323,297.64,31.64,39.55,97.49,84.56,97.2,200.59,79,151.88,339.46,44.24072452,77.25,337.32,119.81,145.03,210.96,217.84,24.58145624,267.8723142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 29,343.50 "," 21,059.85 "," 56,955.95 "," 11,929.06 "," 47,662.54 "," 32,503.47 "," 33,965.55 "," 7,368.20 "," 66,221.73 "," 13,004.99 "," 41,404.14 "," 11,310.78 "," 35,237.32 "," 16,787.82 "," 13,018.35 "," 5,550.65 "," 40,308.47 "," 33,640.65 ", 214.36 ," 14,091.05 "," 46,836.14 "," 37,260.94 "," 33,087.36 "," 27,265.01 "," 25,156.12 "," 6,309.11 "," 31,342.50 "," 37,415.78 "," 15,637.44 "," 11,265.50 "," 39,112.88 "," 16,344.12 "," 19,861.43 "," 13,730.76 "," 12,633.05 "," 3,065.74 "," 16,705.62 "," 30,666.75 "," 48,799.71 "," 29,979.10 "," 19,833.29 "," 45,645.41 "," 31,319.76 "," 20,431.93 "," 38,018.50 "," 22,969.30 "," 36,073.93 "," 49,343.03 "," 15,957.38 "," 7,128.76 ", TRUE ," 1,320,774.77 ", 159.50 , 225.87 ," 1,003.79 ", 204.41 , 494.22 , 216.26 , 282.43 , 63.33 , 348.59 , 217.38 ," 1,726.75 ", 91.47 , 503.53 ," 1,083.09 ", 83.93 , 92.82 , 538.45 , 585.67 , 4.55 , 875.76 ," 1,410.30 ", 114.89 , 142.70 , 204.63 , 279.02 , 81.90 ," 1,030.66 ", 301.16 , 55.19 , 355.60 , 605.46 , 54.91 , 627.73 , 347.17 , 129.58 , 36.26 , 171.87 , 152.88 , 617.72 , 197.39 , 58.43 ," 1,031.75 ", 405.43 , 60.57 , 317.32 , 158.38 , 171.00 , 226.51 , 649.16 , 26.61 
31/03/20,2584.59,3026.7227,TRUE,2020-03,144.23,75.45,56.2904167,36.9450154,92.23,151.01,108.07,74.61,165.68,25.28136717,15.64390952,119.56,57.11,8.99,139.38,47.81,53.65,38.43,35.1,10.5,27.26,332.57,224.0119638,114.74,83.9,78.91,23.8,116.04,220.24,30.94105536,65.63,297.64,23.85,37.81,81.51,84.56,68.24,147.17,72.83,137.06,324.07,40.42504469,71.55,297.27,99.35,111.69,196.77,186.71,20.07010035,271.6740163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,320,774.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/20,2912.43,3005.80035,TRUE,2020-04,166.02,65.8,61.460615,48.42505029,101.12,175.3,112.97,83.27,199.72,42.01338651,20.18479653,121.69,69.43,10.64,152.83,49.05,73.17,43.91,50.1,13.95,33.53,455.01,246.2015982,124.43,87.8,92.09,24.18,116.38,244.1,36.36332364,72.645,297.64,26.14,42.38,78.5,84.56,75.71,162.95,72.75,157.09,361.93,45.78154497,72.21,325.67,101.21,108.01,211.66,219.83,25.75612878,288.7006872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,320,774.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/20,3044.31,3001.896,FALSE,2020-05,179.49,58.95,61.2823323,58.47370762,119.67,191.51,108.32,79.91,188.57,41.08704634,18.63424975,127,77.25,11.86,172.68,52.76,78.26,42.79,53,16.51,36.05,508.59,240.7419342,122.42,100.04,94.92,25.76,120.13,242.77,36.20217231,85.545,297.64,24.64,47.5,94.28,84.56,79.31,156.01,74.73,153.72,385.84,48.84334698,73.51,374.12,106.98,121.94,269.02,248.48,27.81613908,293.9125444,0.019179662,0.017583665,0.037889952,0.007194281,0.033924777,0.021949375,0.029122115,0.006123738,0.031250022,0.017164401,0.031522716,0.007967547,0.026525274,0.018641482,0.009230784,0.003685845,0.037822231,0.029352115,0.000164044,0.016197759,0.037193752,0.027729549,0.026329024,0.020037887,0.015534083,0.005172583,0.024225055,0.030821988,0.012097875,0.010965684,0.022621047,0.012273398,0.015074943,0.012294905,0.008523267,0.00230218,0.012614555,0.02332613,0.034841047,0.020913058,0.012209316,0.035693544,0.032174817,0.012457043,0.035629066,0.01751727,0.024526186,0.035374651,0.012002483,0.005031829," 25,332.01 "," 23,224.06 "," 50,044.09 "," 9,502.03 "," 44,806.99 "," 28,990.18 "," 38,463.76 "," 8,088.08 "," 41,274.24 "," 22,670.31 "," 41,634.41 "," 10,523.33 "," 35,033.91 "," 24,621.20 "," 12,191.79 "," 4,868.17 "," 49,954.65 "," 38,767.53 ", 216.67 ," 21,393.59 "," 49,124.57 "," 36,624.49 "," 34,774.71 "," 26,465.54 "," 20,517.02 "," 6,831.82 "," 31,995.84 "," 40,708.90 "," 15,978.57 "," 14,483.20 "," 29,877.31 "," 16,210.40 "," 19,910.60 "," 16,238.80 "," 11,257.32 "," 3,040.66 "," 16,660.99 "," 30,808.56 "," 46,017.18 "," 27,621.44 "," 16,125.76 "," 47,143.13 "," 42,495.69 "," 16,452.95 "," 47,057.97 "," 23,136.37 "," 32,393.57 "," 46,721.95 "," 15,852.58 "," 6,645.91 ", FALSE ," 1,320,774.77 ", 141.13 , 393.96 , 816.62 , 162.50 , 374.42 , 151.38 , 355.09 , 101.21 , 218.88 , 551.76 ," 2,234.29 ", 82.86 , 453.51 ," 2,075.99 ", 70.60 , 92.27 , 638.32 , 906.00 , 4.09 ," 1,295.80 "," 1,362.68 ", 72.01 , 144.45 , 216.19 , 205.09 , 71.97 ," 1,242.07 ", 338.87 , 65.82 , 400.06 , 349.26 , 54.46 , 808.06 , 341.87 , 119.40 , 35.96 , 210.07 , 197.48 , 615.78 , 179.69 , 41.79 , 965.19 , 578.09 , 43.98 , 439.88 , 189.74 , 120.41 , 188.03 , 569.91 , 22.61 
30/06/20,3100.29,3021.6261,FALSE,2020-06,169.62,64.03,61.9860798,59.59559814,120.34,190.51,115.85,85.21,194.26,40.35369371,20.7293338,128.66,73.33,8.87,170.2,50.56,71.9,45.89,57,15.39,32.56,500.92,233.2738938,125.36,104.15,91.43,26.1,126.5,229.17,30.9979323,84.795,297.64,27.56,47.12,97.49,84.56,73.45,154.64,70.36,162.25,369.44,49.49803035,74.95,310.95,114.05,126.62,271.87,250.51,28.11147389,288.9007767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 23,939.03 "," 25,225.39 "," 50,618.78 "," 9,684.33 "," 45,057.85 "," 28,838.80 "," 41,137.61 "," 8,624.52 "," 42,519.67 "," 22,265.67 "," 46,315.44 "," 10,660.88 "," 33,256.14 "," 18,414.00 "," 12,016.69 "," 4,665.18 "," 45,894.96 "," 41,576.12 ", 233.02 ," 19,942.30 "," 44,368.82 "," 36,072.16 "," 33,695.97 "," 27,101.12 "," 21,359.94 "," 6,580.63 "," 32,418.15 "," 42,867.53 "," 15,083.45 "," 12,401.17 "," 29,615.36 "," 16,210.40 "," 22,270.14 "," 16,108.89 "," 11,640.60 "," 3,040.66 "," 15,429.95 "," 30,538.02 "," 43,326.22 "," 29,154.17 "," 15,440.34 "," 47,775.03 "," 43,328.14 "," 13,674.88 "," 50,167.90 "," 24,024.33 "," 32,736.75 "," 47,103.65 "," 16,020.89 "," 6,532.59 ", FALSE ," 1,316,974.20 ", 141.13 , 393.96 , 816.62 , 162.50 , 374.42 , 151.38 , 355.09 , 101.21 , 218.88 , 551.76 ," 2,234.29 ", 82.86 , 453.51 ," 2,075.99 ", 70.60 , 92.27 , 638.32 , 906.00 , 4.09 ," 1,295.80 "," 1,362.68 ", 72.01 , 144.45 , 216.19 , 205.09 , 71.97 ," 1,242.07 ", 338.87 , 65.82 , 400.06 , 349.26 , 54.46 , 808.06 , 341.87 , 119.40 , 35.96 , 210.07 , 197.48 , 615.78 , 179.69 , 41.79 , 965.19 , 578.09 , 43.98 , 439.88 , 189.74 , 120.41 , 188.03 , 569.91 , 22.61 
31/07/20,3271.12,3048.56105,FALSE,2020-07,178.02,77.93,64.7353867,69.97308545,129.4,190.4,117.42,76.3,203.36,38.46241586,25.66708695,147.27,70.28,9.35,188.71,51.99,62.02,41.03,69.78,15.49,33.81,516.7,274.2896196,134.97,107.38,100.64,28.19,132.88,220.74,36.47707752,91.41,297.64,27.29,48.14,107.49,84.56,75.05,153.12,80.24,177.55,386.61,56.26309181,72.76,306.7,114.42,127.24,316.7,265.49,31.82549246,310.1674412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,124.55 "," 30,701.46 "," 52,863.91 "," 11,370.68 "," 48,450.11 "," 28,822.15 "," 41,695.11 "," 7,722.69 "," 44,511.48 "," 21,222.13 "," 57,347.84 "," 12,202.93 "," 31,872.92 "," 19,410.47 "," 13,323.56 "," 4,797.12 "," 39,588.39 "," 37,172.98 ", 285.26 ," 20,071.88 "," 46,072.17 "," 37,208.50 "," 39,620.61 "," 29,178.68 "," 22,022.37 "," 7,243.51 "," 35,014.08 "," 45,029.55 "," 14,528.60 "," 14,593.18 "," 31,925.71 "," 16,210.40 "," 22,051.96 "," 16,457.60 "," 12,834.63 "," 3,040.66 "," 15,766.07 "," 30,237.85 "," 49,410.12 "," 31,903.37 "," 16,157.94 "," 54,304.60 "," 42,062.12 "," 13,487.97 "," 50,330.65 "," 24,141.97 "," 38,134.87 "," 49,920.35 "," 18,137.53 "," 7,013.47 ", FALSE ," 1,382,598.72 ", 141.13 , 393.96 , 816.62 , 162.50 , 374.42 , 151.38 , 355.09 , 101.21 , 218.88 , 551.76 ," 2,234.29 ", 82.86 , 453.51 ," 2,075.99 ", 70.60 , 92.27 , 638.32 , 906.00 , 4.09 ," 1,295.80 "," 1,362.68 ", 72.01 , 144.45 , 216.19 , 205.09 , 71.97 ," 1,242.07 ", 338.87 , 65.82 , 400.06 , 349.26 , 54.46 , 808.06 , 341.87 , 119.40 , 35.96 , 210.07 , 197.48 , 615.78 , 179.69 , 41.79 , 965.19 , 578.09 , 43.98 , 439.88 , 189.74 , 120.41 , 188.03 , 569.91 , 22.61 
